date,core_num,species,dead_live,plant_num,height_cm,id,day,timeSinceLast,new.core.id
160706,10,DS,L,32,8.9,DS_10_32,7/6/2016,NA,DS10
160706,10,DS,L,89,16.8,DS_10_89,7/6/2016,7,DS10
160706,10,DS,L,161,23.1,DS_10_161,7/6/2016,7,DS10
160706,10,DS,L,87,20.3,DS_10_87,7/6/2016,7,DS10
160706,10,DS,L,90,28.7,DS_10_90,7/6/2016,7,DS10
160706,10,DS,L,88,11.1,DS_10_88,7/6/2016,7,DS10
160706,10,DS,L,73,28.1,DS_10_73,7/6/2016,7,DS10
160706,10,DS,L,180,23.5,DS_10_180,7/6/2016,7,DS10
160706,10,DS,L,77,20.5,DS_10_77,7/6/2016,7,DS10
160706,10,DS,L,116,5.2,DS_10_116,7/6/2016,7,DS10
160706,10,DS,L,92,22.4,DS_10_92,7/6/2016,7,DS10
160706,10,DS,L,93,28.4,DS_10_93,7/6/2016,7,DS10
160706,10,DS,L,67,26.1,DS_10_67,7/6/2016,7,DS10
160706,10,DS,L,69,10,DS_10_69,7/6/2016,7,DS10
160706,10,DS,L,68,12.1,DS_10_68,7/6/2016,7,DS10
160706,10,DS,L,74,28.5,DS_10_74,7/6/2016,7,DS10
160706,10,DS,L,75,24.8,DS_10_75,7/6/2016,7,DS10
160706,10,DS,L,91A,11.1,DS_10_91A,7/6/2016,NA,DS10
160706,10,DS,L,152,2.8,DS_10_152,7/6/2016,7,DS10
160706,10,DS,L,96,19.6,DS_10_96,7/6/2016,7,DS10
160706,10,DS,L,80,1.8,DS_10_80,7/6/2016,NA,DS10
160706,10,DS,L,84A,4.1,DS_10_84A,7/6/2016,NA,DS10
160706,10,DS,L,109,3.3,DS_10_109,7/6/2016,NA,DS10
160706,10,DS,L,185,24.5,DS_10_185,7/6/2016,NA,DS10
160706,10,DS,L,154,15.5,DS_10_154,7/6/2016,NA,DS10
160706,10,DS,L,198,20,DS_10_198,7/6/2016,NA,DS10
160706,10,DS,L,136,22,DS_10_136,7/6/2016,NA,DS10
160706,10,DS,L,137,25.3,DS_10_137,7/6/2016,NA,DS10
160706,9,DS,L,95,14.7,DS_9_95,7/6/2016,7,DS09
160706,9,DS,L,84,17.5,DS_9_84,7/6/2016,7,DS09
160706,9,DS,L,179,25.4,DS_9_179,7/6/2016,7,DS09
160706,9,DS,L,85,18.2,DS_9_85,7/6/2016,7,DS09
160706,9,DS,L,25,2.9,DS_9_25,7/6/2016,7,DS09
160706,9,DS,L,122,15.6,DS_9_122,7/6/2016,7,DS09
160706,9,DS,L,58,3.9,DS_9_58,7/6/2016,7,DS09
160706,9,DS,L,199,18.5,DS_9_199,7/6/2016,7,DS09
160706,9,DS,L,171,9.9,DS_9_171,7/6/2016,7,DS09
160706,9,DS,L,133,29,DS_9_133,7/6/2016,7,DS09
160706,9,DS,L,53,24.8,DS_9_53,7/6/2016,7,DS09
160706,9,DS,L,144,16,DS_9_144,7/6/2016,7,DS09
160706,9,DS,L,165,25.1,DS_9_165,7/6/2016,7,DS09
160706,9,DS,L,52,30,DS_9_52,7/6/2016,7,DS09
160706,9,DS,L,138,26,DS_9_138,7/6/2016,7,DS09
160706,9,DS,L,143,13.6,DS_9_143,7/6/2016,7,DS09
160706,9,DS,L,139,30.4,DS_9_139,7/6/2016,7,DS09
160706,9,DS,L,119,31.9,DS_9_119,7/6/2016,7,DS09
160706,9,DS,L,177,27.6,DS_9_177,7/6/2016,7,DS09
160706,9,DS,L,187,32.5,DS_9_187,7/6/2016,7,DS09
160706,9,DS,L,197,2.9,DS_9_197,7/6/2016,7,DS09
160706,9,DS,L,186,23.5,DS_9_186,7/6/2016,7,DS09
160706,9,DS,L,76,33.1,DS_9_76,7/6/2016,7,DS09
160706,9,DS,L,191,26.5,DS_9_191,7/6/2016,7,DS09
160706,9,DS,L,184,27.8,DS_9_184,7/6/2016,7,DS09
160706,9,DS,L,91,15.1,DS_9_91,7/6/2016,7,DS09
160706,9,DS,L,75,3.5,DS_9_75,7/6/2016,7,DS09
160706,9,DS,L,112,9.3,DS_9_112,7/6/2016,7,DS09
160706,9,DS,L,178,2.6,DS_9_178,7/6/2016,7,DS09
160706,1,SA,L,115,11.8,SA_1_115,7/6/2016,7,SA01
160706,1,SA,L,118,13.4,SA_1_118,7/6/2016,7,SA01
160706,1,SA,L,90,9.8,SA_1_90,7/6/2016,7,SA01
160706,1,SA,L,113,10.8,SA_1_113,7/6/2016,7,SA01
160706,1,SA,L,120,9.2,SA_1_120,7/6/2016,7,SA01
160706,1,SA,L,121,14.9,SA_1_121,7/6/2016,7,SA01
160706,1,SA,L,119,13.6,SA_1_119,7/6/2016,NA,SA01
160706,1,SA,L,99,7,SA_1_99,7/6/2016,7,SA01
160706,1,SA,L,123,14.6,SA_1_123,7/6/2016,7,SA01
160706,1,SA,L,24,12.5,SA_1_24,7/6/2016,7,SA01
160706,1,SA,L,114,6.6,SA_1_114,7/6/2016,7,SA01
160706,1,SA,L,13,10.2,SA_1_13,7/6/2016,7,SA01
160706,1,SA,L,22,15.8,SA_1_22,7/6/2016,7,SA01
160706,1,SA,L,92,12.4,SA_1_92,7/6/2016,7,SA01
160706,1,SA,L,111,12.1,SA_1_111,7/6/2016,7,SA01
160706,1,SA,D,6,10.7,SA_1_6,7/6/2016,7,SA01
160706,1,SA,L,10,11.8,SA_1_10,7/6/2016,7,SA01
160706,1,SA,L,17,12.1,SA_1_17,7/6/2016,7,SA01
160706,1,SA,L,7,12.3,SA_1_7,7/6/2016,7,SA01
160706,1,SA,L,11,9.2,SA_1_11,7/6/2016,7,SA01
160706,1,SA,L,5,13.1,SA_1_5,7/6/2016,7,SA01
160706,1,SA,L,12,12.1,SA_1_12,7/6/2016,7,SA01
160706,1,SA,L,14,11.9,SA_1_14,7/6/2016,7,SA01
160706,1,SA,L,16,12.4,SA_1_16,7/6/2016,7,SA01
160706,1,SA,L,15,13.9,SA_1_15,7/6/2016,7,SA01
160706,1,SA,L,21,16.3,SA_1_21,7/6/2016,7,SA01
160706,1,SA,D,3,12.2,SA_1_3,7/6/2016,7,SA01
160706,1,SA,L,20,8.5,SA_1_20,7/6/2016,7,SA01
160706,1,SA,L,2,13.5,SA_1_2,7/6/2016,7,SA01
160706,1,SA,L,4,10.5,SA_1_4,7/6/2016,7,SA01
160706,1,SA,L,9,15.4,SA_1_9,7/6/2016,7,SA01
160706,1,SA,L,70,2.3,SA_1_70,7/6/2016,NA,SA01
160706,8,DS,L,167,17.1,DS_8_167,7/6/2016,7,DS08
160706,8,DS,L,172,22.3,DS_8_172,7/6/2016,7,DS08
160706,8,DS,L,165,20.7,DS_8_165,7/6/2016,7,DS08
160706,8,DS,L,158,5.4,DS_8_158,7/6/2016,7,DS08
160706,8,DS,L,174,11.6,DS_8_174,7/6/2016,7,DS08
160706,8,DS,L,175,27.7,DS_8_175,7/6/2016,7,DS08
160706,8,DS,L,169,22.7,DS_8_169,7/6/2016,7,DS08
160706,8,DS,L,159,32.1,DS_8_159,7/6/2016,7,DS08
160706,8,DS,L,161,16.9,DS_8_161,7/6/2016,7,DS08
160706,8,DS,L,155,27,DS_8_155,7/6/2016,7,DS08
160706,8,DS,L,160,23.1,DS_8_160,7/6/2016,7,DS08
160706,8,DS,L,154,18.2,DS_8_154,7/6/2016,7,DS08
160706,8,DS,L,170,30.7,DS_8_170,7/6/2016,7,DS08
160706,8,DS,L,153,25.7,DS_8_153,7/6/2016,7,DS08
160706,8,DS,L,162,24.5,DS_8_162,7/6/2016,7,DS08
160706,8,DS,L,152,22.4,DS_8_152,7/6/2016,7,DS08
160706,8,DS,D,173,11,DS_8_173,7/6/2016,7,DS08
160706,8,DS,L,163,5.1,DS_8_163,7/6/2016,7,DS08
160706,8,DS,L,171,5.2,DS_8_171,7/6/2016,7,DS08
160706,8,DS,L,151,27.9,DS_8_151,7/6/2016,7,DS08
160706,8,DS,L,156,14.4,DS_8_156,7/6/2016,7,DS08
160706,8,DS,L,157,24.3,DS_8_157,7/6/2016,7,DS08
160706,8,DS,L,164,27.6,DS_8_164,7/6/2016,7,DS08
160706,8,DS,L,3,2.7,DS_8_3,7/6/2016,NA,DS08
160706,4,SA,L,148,16.6,SA_4_148,7/6/2016,7,SA04
160706,4,SA,L,194,18.5,SA_4_194,7/6/2016,7,SA04
160706,4,SA,L,21,13.4,SA_4_21,7/6/2016,7,SA04
160706,4,SA,L,23,14.7,SA_4_23,7/6/2016,7,SA04
160706,4,SA,L,71,7.9,SA_4_71,7/6/2016,7,SA04
160706,4,SA,L,34,11.9,SA_4_34,7/6/2016,7,SA04
160706,4,SA,L,111,10.9,SA_4_111,7/6/2016,7,SA04
160706,4,SA,L,149,11.1,SA_4_149,7/6/2016,7,SA04
160706,4,SA,L,124,10.3,SA_4_124,7/6/2016,7,SA04
160706,4,SA,L,8,10.8,SA_4_8,7/6/2016,7,SA04
160706,4,SA,D,101,13.2,SA_4_101,7/6/2016,7,SA04
160706,4,SA,L,181,18.4,SA_4_181,7/6/2016,7,SA04
160706,4,SA,L,125,13.4,SA_4_125,7/6/2016,7,SA04
160706,4,SA,L,160,17.1,SA_4_160,7/6/2016,7,SA04
160706,4,SA,L,191,12.5,SA_4_191,7/6/2016,7,SA04
160706,4,SA,L,103,19.9,SA_4_103,7/6/2016,7,SA04
160706,4,SA,L,119,15.6,SA_4_119,7/6/2016,7,SA04
160706,4,SA,L,11,14.1,SA_4_11,7/6/2016,7,SA04
160706,4,SA,L,90,17,SA_4_90,7/6/2016,7,SA04
160706,4,SA,L,56,12.1,SA_4_56,7/6/2016,7,SA04
160706,4,SA,L,98,13,SA_4_98,7/6/2016,7,SA04
160706,4,SA,L,99,17.3,SA_4_99,7/6/2016,7,SA04
160706,4,SA,L,187,13.9,SA_4_187,7/6/2016,7,SA04
160706,4,SA,L,147,15.3,SA_4_147,7/6/2016,7,SA04
160706,4,SA,L,146,15.6,SA_4_146,7/6/2016,7,SA04
160706,4,SA,L,183,18.2,SA_4_183,7/6/2016,7,SA04
160706,4,SA,L,91,9.5,SA_4_91,7/6/2016,7,SA04
160706,4,SA,L,81,17.1,SA_4_81,7/6/2016,14,SA04
160706,4,SA,L,102,17.4,SA_4_102,7/6/2016,7,SA04
160706,4,SA,L,139,1.7,SA_4_139,7/6/2016,NA,SA04
160706,4,SA,L,6,2.4,SA_4_6,7/6/2016,NA,SA04
160706,7,DS,L,116,28,DS_7_116,7/6/2016,7,DS07
160706,7,DS,L,191,24,DS_7_191,7/6/2016,7,DS07
160706,7,DS,L,150,27.1,DS_7_150,7/6/2016,7,DS07
160706,7,DS,L,126,29.3,DS_7_126,7/6/2016,7,DS07
160706,7,DS,D,118,27.5,DS_7_118,7/6/2016,7,DS07
160706,7,DS,L,135,30.2,DS_7_135,7/6/2016,7,DS07
160706,7,DS,L,197,23.2,DS_7_197,7/6/2016,7,DS07
160706,7,DS,L,127,28.1,DS_7_127,7/6/2016,7,DS07
160706,7,DS,L,117,24.4,DS_7_117,7/6/2016,7,DS07
160706,7,DS,L,176,31.9,DS_7_176,7/6/2016,7,DS07
160706,7,DS,L,103,30.2,DS_7_103,7/6/2016,7,DS07
160706,7,DS,L,87,7.3,DS_7_87,7/6/2016,7,DS07
160706,7,DS,L,107,28.6,DS_7_107,7/6/2016,7,DS07
160706,7,DS,L,190,26.4,DS_7_190,7/6/2016,7,DS07
160706,7,DS,L,81,2.1,DS_7_81,7/6/2016,NA,DS07
160706,6,DS,L,105,23.7,DS_6_105,7/6/2016,7,DS06
160706,6,DS,L,91,8.5,DS_6_91,7/6/2016,7,DS06
160706,6,DS,L,145,18.3,DS_6_145,7/6/2016,7,DS06
160706,6,DS,L,169,28.5,DS_6_169,7/6/2016,7,DS06
160706,6,DS,L,88,2.8,DS_6_88,7/6/2016,7,DS06
160706,6,DS,L,87,10.9,DS_6_87,7/6/2016,7,DS06
160706,6,DS,L,93,4.4,DS_6_93,7/6/2016,7,DS06
160706,6,DS,L,144,6.2,DS_6_144,7/6/2016,7,DS06
160706,6,DS,L,104,25.2,DS_6_104,7/6/2016,7,DS06
160706,6,DS,L,78,3.1,DS_6_78,7/6/2016,7,DS06
160706,6,DS,L,173,26.7,DS_6_173,7/6/2016,7,DS06
160706,6,DS,L,199,18.1,DS_6_199,7/6/2016,7,DS06
160706,6,DS,L,112,29.3,DS_6_112,7/6/2016,7,DS06
160706,6,DS,L,194,3.5,DS_6_194,7/6/2016,NA,DS06
160706,6,DS,L,196,7.1,DS_6_196,7/6/2016,NA,DS06
160706,6,DS,L,134,26.1,DS_6_134,7/6/2016,NA,DS06
160706,6,DS,L,126,29.6,DS_6_126,7/6/2016,NA,DS06
160706,6,DS,L,101,19.3,DS_6_101,7/6/2016,NA,DS06
160706,12,SA,L,116,15.1,SA_12_116,7/6/2016,7,SA12
160706,12,SA,L,114,16.7,SA_12_114,7/6/2016,7,SA12
160706,12,SA,L,55,13.4,SA_12_55,7/6/2016,7,SA12
160706,12,SA,L,18,19.1,SA_12_18,7/6/2016,7,SA12
160706,12,SA,L,105,12.4,SA_12_105,7/6/2016,7,SA12
160706,12,SA,L,121,21.3,SA_12_121,7/6/2016,7,SA12
160706,12,SA,L,106,18,SA_12_106,7/6/2016,7,SA12
160706,12,SA,L,112,14.9,SA_12_112,7/6/2016,7,SA12
160706,12,SA,L,119,22.2,SA_12_119,7/6/2016,7,SA12
160706,12,SA,L,122,13.6,SA_12_122,7/6/2016,7,SA12
160706,12,SA,L,104,14.4,SA_12_104,7/6/2016,7,SA12
160706,12,SA,L,113,17.9,SA_12_113,7/6/2016,7,SA12
160706,12,SA,L,123,16.2,SA_12_123,7/6/2016,7,SA12
160706,12,SA,L,102,14.4,SA_12_102,7/6/2016,7,SA12
160706,12,SA,L,23,11.4,SA_12_23,7/6/2016,7,SA12
160706,12,SA,L,117,15.4,SA_12_117,7/6/2016,7,SA12
160706,12,SA,L,115,12.1,SA_12_115,7/6/2016,7,SA12
160706,12,SA,L,103,12.4,SA_12_103,7/6/2016,7,SA12
160706,12,SA,L,118,15.4,SA_12_118,7/6/2016,7,SA12
160706,12,SA,L,25,13.8,SA_12_25,7/6/2016,7,SA12
160706,12,SA,L,120,18,SA_12_120,7/6/2016,7,SA12
160706,12,SA,L,107,12.5,SA_12_107,7/6/2016,7,SA12
160706,12,SA,L,124,13.7,SA_12_124,7/6/2016,7,SA12
160706,12,SA,L,108,18.2,SA_12_108,7/6/2016,7,SA12
160706,12,SA,L,1,8.8,SA_12_1,7/6/2016,7,SA12
160706,12,SA,L,125,14.5,SA_12_125,7/6/2016,7,SA12
160706,12,SA,L,110,12.5,SA_12_110,7/6/2016,7,SA12
160706,12,SA,L,101,15.8,SA_12_101,7/6/2016,7,SA12
160706,1,DS,L,98,18.9,DS_1_98,7/6/2016,7,DS01
160706,1,DS,L,125,19.3,DS_1_125,7/6/2016,7,DS01
160706,1,DS,L,100,26.7,DS_1_100,7/6/2016,7,DS01
160706,1,DS,L,153,24.5,DS_1_153,7/6/2016,7,DS01
160706,1,DS,L,189,24,DS_1_189,7/6/2016,7,DS01
160706,1,DS,L,194,5.2,DS_1_194,7/6/2016,7,DS01
160706,1,DS,L,110,13.9,DS_1_110,7/6/2016,7,DS01
160706,1,DS,L,196,27.6,DS_1_196,7/6/2016,7,DS01
160706,1,DS,L,99,20.4,DS_1_99,7/6/2016,7,DS01
160706,1,DS,L,97,22.5,DS_1_97,7/6/2016,7,DS01
160706,1,DS,L,81,23.2,DS_1_81,7/6/2016,7,DS01
160706,1,DS,L,111,31.9,DS_1_111,7/6/2016,7,DS01
160706,1,DS,L,197,16.9,DS_1_197,7/6/2016,7,DS01
160706,1,DS,L,114,18.3,DS_1_114,7/6/2016,7,DS01
160706,1,DS,L,151,4.1,DS_1_151,7/6/2016,7,DS01
160706,1,DS,L,120,13.5,DS_1_120,7/6/2016,7,DS01
160706,1,DS,L,124,2.5,DS_1_124,7/6/2016,7,DS01
160706,1,DS,L,177,7.9,DS_1_177,7/6/2016,7,DS01
160706,1,DS,L,185,19.1,DS_1_185,7/6/2016,NA,DS01
160706,1,DS,L,96,28.5,DS_1_96,7/6/2016,7,DS01
160706,1,DS,L,72,6.6,DS_1_72,7/6/2016,NA,DS01
160706,12,DS,L,51,2.9,DS_12_51,7/6/2016,7,DS12
160706,12,DS,L,151,14,DS_12_151,7/6/2016,7,DS12
160706,12,DS,L,86,24.3,DS_12_86,7/6/2016,7,DS12
160706,12,DS,L,72,20.3,DS_12_72,7/6/2016,7,DS12
160706,12,DS,L,115,13,DS_12_115,7/6/2016,7,DS12
160706,12,DS,L,57,27.1,DS_12_57,7/6/2016,7,DS12
160706,12,DS,L,94,19.5,DS_12_94,7/6/2016,7,DS12
160706,12,DS,D,122,7.4,DS_12_122,7/6/2016,7,DS12
160706,12,DS,L,121,21.1,DS_12_121,7/6/2016,7,DS12
160706,12,DS,L,152,16.4,DS_12_152,7/6/2016,7,DS12
160706,12,DS,L,111,18.5,DS_12_111,7/6/2016,7,DS12
160706,12,DS,L,97,17.2,DS_12_97,7/6/2016,7,DS12
160706,12,DS,L,85,17.8,DS_12_85,7/6/2016,7,DS12
160706,12,DS,L,104,27.4,DS_12_104,7/6/2016,7,DS12
160706,12,DS,L,154,11.7,DS_12_154,7/6/2016,7,DS12
160706,12,DS,L,195,3.4,DS_12_195,7/6/2016,7,DS12
160706,12,DS,L,133,13.2,DS_12_133,7/6/2016,7,DS12
160706,12,DS,L,123,13.6,DS_12_123,7/6/2016,7,DS12
160706,8,SA,L,76,8.9,SA_8_76,7/6/2016,7,SA08
160706,8,SA,L,100,14.2,SA_8_100,7/6/2016,7,SA08
160706,8,SA,L,86,13,SA_8_86,7/6/2016,NA,SA08
160706,8,SA,L,125,NA,SA_8_125,7/6/2016,7,SA08
160706,8,SA,L,85,10.5,SA_8_85,7/6/2016,7,SA08
160706,8,SA,L,179,14,SA_8_179,7/6/2016,7,SA08
160706,8,SA,L,82,13.3,SA_8_82,7/6/2016,7,SA08
160706,8,SA,L,200,7.5,SA_8_200,7/6/2016,7,SA08
160706,8,SA,L,192,12.3,SA_8_192,7/6/2016,7,SA08
160706,8,SA,L,110,9.1,SA_8_110,7/6/2016,7,SA08
160706,8,SA,L,122,12.3,SA_8_122,7/6/2016,7,SA08
160706,8,SA,L,129,8.8,SA_8_129,7/6/2016,7,SA08
160706,8,SA,L,116,7,SA_8_116,7/6/2016,7,SA08
160706,8,SA,L,83A,6.2,SA_8_83A,7/6/2016,NA,SA08
160706,8,SA,L,79,12.3,SA_8_79,7/6/2016,14,SA08
160706,8,SA,L,112,12.2,SA_8_112,7/6/2016,14,SA08
160706,8,SA,L,95,15.5,SA_8_95,7/6/2016,7,SA08
160706,8,SA,L,91,12.8,SA_8_91,7/6/2016,7,SA08
160706,8,SA,L,26,3.5,SA_8_26,7/6/2016,7,SA08
160706,8,SA,L,124,12.6,SA_8_124,7/6/2016,7,SA08
160706,8,SA,L,130,15.2,SA_8_130,7/6/2016,7,SA08
160706,8,SA,L,117,13,SA_8_117,7/6/2016,7,SA08
160706,8,SA,L,98,8.8,SA_8_98,7/6/2016,7,SA08
160706,8,SA,L,153,10.1,SA_8_153,7/6/2016,7,SA08
160706,8,SA,L,83,7.1,SA_8_83,7/6/2016,7,SA08
160706,8,SA,L,96,14.2,SA_8_96,7/6/2016,7,SA08
160706,8,SA,L,97,14.5,SA_8_97,7/6/2016,7,SA08
160706,8,SA,L,80,13.9,SA_8_80,7/6/2016,7,SA08
160706,8,SA,L,94,11.7,SA_8_94,7/6/2016,7,SA08
160706,8,SA,L,78,15.4,SA_8_78,7/6/2016,14,SA08
160706,8,SA,L,87,12.2,SA_8_87,7/6/2016,7,SA08
160706,8,SA,L,168,14.4,SA_8_168,7/6/2016,7,SA08
160706,8,SA,L,89,13.1,SA_8_89,7/6/2016,7,SA08
160706,9,SA,L,51,10.1,SA_9_51,7/6/2016,7,SA09
160706,9,SA,L,55,8.5,SA_9_55,7/6/2016,7,SA09
160706,9,SA,L,192,5.4,SA_9_192,7/6/2016,7,SA09
160706,9,SA,L,56,14.2,SA_9_56,7/6/2016,7,SA09
160706,9,SA,L,66,15.6,SA_9_66,7/6/2016,7,SA09
160706,9,SA,L,57,16.3,SA_9_57,7/6/2016,7,SA09
160706,9,SA,L,65,17.2,SA_9_65,7/6/2016,7,SA09
160706,9,SA,D,53,7.4,SA_9_53,7/6/2016,7,SA09
160706,9,SA,L,63,14,SA_9_63,7/6/2016,7,SA09
160706,9,SA,L,64,16.9,SA_9_64,7/6/2016,7,SA09
160706,9,SA,L,62,18.5,SA_9_62,7/6/2016,7,SA09
160706,9,SA,L,60,14.5,SA_9_60,7/6/2016,7,SA09
160706,9,SA,L,59,13.9,SA_9_59,7/6/2016,7,SA09
160706,9,SA,L,61,14.7,SA_9_61,7/6/2016,7,SA09
160706,9,SA,L,149,6.2,SA_9_149,7/6/2016,NA,SA09
160706,6,SA,L,7,16.6,SA_6_7,7/6/2016,7,SA06
160706,6,SA,L,19,8,SA_6_19,7/6/2016,7,SA06
160706,6,SA,L,58,13.7,SA_6_58,7/6/2016,7,SA06
160706,6,SA,L,89,17.3,SA_6_89,7/6/2016,7,SA06
160706,6,SA,L,67,7.5,SA_6_67,7/6/2016,7,SA06
160706,6,SA,L,92,11,SA_6_92,7/6/2016,7,SA06
160706,6,SA,L,78,16.7,SA_6_78,7/6/2016,7,SA06
160706,6,SA,L,108,3.9,SA_6_108,7/6/2016,7,SA06
160706,6,SA,L,51,16.5,SA_6_51,7/6/2016,14,SA06
160706,6,SA,L,60,16.6,SA_6_60,7/6/2016,7,SA06
160706,6,SA,L,70,13.6,SA_6_70,7/6/2016,14,SA06
160706,6,SA,L,36,16.3,SA_6_36,7/6/2016,7,SA06
160706,6,SA,L,179,11.2,SA_6_179,7/6/2016,7,SA06
160706,6,SA,L,61,11.1,SA_6_61,7/6/2016,7,SA06
160706,6,SA,L,125,11.4,SA_6_125,7/6/2016,7,SA06
160706,6,SA,L,1,9.1,SA_6_1,7/6/2016,7,SA06
160706,6,SA,L,120,12.2,SA_6_120,7/6/2016,7,SA06
160706,6,SA,L,116,14.4,SA_6_116,7/6/2016,14,SA06
160706,6,SA,L,109,14.2,SA_6_109,7/6/2016,7,SA06
160706,6,SA,L,77,14.1,SA_6_77,7/6/2016,7,SA06
160706,6,SA,L,74,13.3,SA_6_74,7/6/2016,7,SA06
160706,6,SA,L,65,16.2,SA_6_65,7/6/2016,7,SA06
160706,6,SA,L,66,14.2,SA_6_66,7/6/2016,7,SA06
160713,8,SA,L,130,NA,SA_8_130,7/13/2016,7,SA08
160713,8,SA,L,89,12.7,SA_8_89,7/13/2016,7,SA08
160713,8,SA,L,100,14.4,SA_8_100,7/13/2016,7,SA08
160713,8,SA,L,76,10.8,SA_8_76,7/13/2016,7,SA08
160713,8,SA,L,85,11,SA_8_85,7/13/2016,7,SA08
160713,8,SA,D,200,7.1,SA_8_200,7/13/2016,7,SA08
160713,8,SA,L,179,16,SA_8_179,7/13/2016,7,SA08
160713,8,SA,L,82,13.9,SA_8_82,7/13/2016,7,SA08
160713,8,SA,L,192,12.6,SA_8_192,7/13/2016,7,SA08
160713,8,SA,L,110,9.1,SA_8_110,7/13/2016,7,SA08
160713,8,SA,L,79,12,SA_8_79,7/13/2016,7,SA08
160713,8,SA,L,122,13.6,SA_8_122,7/13/2016,7,SA08
160713,8,SA,L,129,9.2,SA_8_129,7/13/2016,7,SA08
160713,8,SA,L,116,5.4,SA_8_116,7/13/2016,7,SA08
160713,8,SA,L,191,14.1,SA_8_191,7/13/2016,NA,SA08
160713,8,SA,L,95,16.8,SA_8_95,7/13/2016,7,SA08
160713,8,SA,L,168,17.3,SA_8_168,7/13/2016,7,SA08
160713,8,SA,L,83,8.7,SA_8_83,7/13/2016,7,SA08
160713,8,SA,L,153,10.5,SA_8_153,7/13/2016,7,SA08
160713,8,SA,L,96,14.5,SA_8_96,7/13/2016,7,SA08
160713,8,SA,L,97,15.3,SA_8_97,7/13/2016,7,SA08
160713,8,SA,L,80,16.2,SA_8_80,7/13/2016,7,SA08
160713,8,SA,L,94,12.2,SA_8_94,7/13/2016,7,SA08
160713,8,SA,L,78,15.4,SA_8_78,7/13/2016,7,SA08
160713,8,SA,L,87,12.7,SA_8_87,7/13/2016,7,SA08
160713,8,SA,L,117,14.3,SA_8_117,7/13/2016,7,SA08
160713,8,SA,L,91,14.1,SA_8_91,7/13/2016,7,SA08
160713,8,SA,L,124,12.8,SA_8_124,7/13/2016,7,SA08
160713,8,SA,L,98,8.6,SA_8_98,7/13/2016,7,SA08
160713,8,SA,L,26,2.9,SA_8_26,7/13/2016,7,SA08
160713,8,SA,L,130A,3.3,SA_8_130A,7/13/2016,NA,SA08
160713,8,SA,L,200A,7.3,SA_8_200A,7/13/2016,NA,SA08
160713,10,SA,L,121,8.3,SA_10_121,7/13/2016,7,SA10
160713,10,SA,L,182,10.5,SA_10_182,7/13/2016,7,SA10
160713,10,SA,L,159,7.6,SA_10_159,7/13/2016,7,SA10
160713,10,SA,L,155,24.2,SA_10_155,7/13/2016,7,SA10
160713,10,SA,L,118,17.9,SA_10_118,7/13/2016,7,SA10
160713,10,SA,L,107,10.5,SA_10_107,7/13/2016,7,SA10
160713,10,SA,L,135,18.5,SA_10_135,7/13/2016,7,SA10
160713,10,SA,L,145,19.2,SA_10_145,7/13/2016,NA,SA10
160713,10,SA,L,108,9.5,SA_10_108,7/13/2016,7,SA10
160713,10,SA,L,150,17.4,SA_10_150,7/13/2016,7,SA10
160713,10,SA,L,164,19.7,SA_10_164,7/13/2016,7,SA10
160713,10,SA,L,162,12.1,SA_10_162,7/13/2016,7,SA10
160713,10,SA,L,134,22.7,SA_10_134,7/13/2016,7,SA10
160713,10,SA,L,161,9.3,SA_10_161,7/13/2016,7,SA10
160713,10,SA,D,163,5.5,SA_10_163,7/13/2016,7,SA10
160713,10,SA,L,168,6.4,SA_10_168,7/13/2016,7,SA10
160713,10,SA,L,170,7.1,SA_10_170,7/13/2016,7,SA10
160713,10,SA,L,105,6.5,SA_10_105,7/13/2016,7,SA10
160713,10,SA,L,160,13.3,SA_10_160,7/13/2016,7,SA10
160713,10,SA,L,166,19.5,SA_10_166,7/13/2016,7,SA10
160713,10,SA,L,191,5.6,SA_10_191,7/13/2016,7,SA10
160713,10,SA,L,169,5.7,SA_10_169,7/13/2016,7,SA10
160713,10,SA,L,156,12.4,SA_10_156,7/13/2016,7,SA10
160713,10,SA,L,78,19.1,SA_10_78,7/13/2016,NA,SA10
160713,10,SA,L,172,20.1,SA_10_172,7/13/2016,7,SA10
160713,10,SA,L,181,19.1,SA_10_181,7/13/2016,7,SA10
160713,10,SA,L,106,10.2,SA_10_106,7/13/2016,7,SA10
160713,10,SA,L,142,14.5,SA_10_142,7/13/2016,7,SA10
160713,10,SA,L,136,10.2,SA_10_136,7/13/2016,7,SA10
160713,10,SA,L,52,5.5,SA_10_52,7/13/2016,7,SA10
160713,10,SA,L,92,1.2,SA_10_92,7/13/2016,NA,SA10
160713,4,SA,L,91,9.7,SA_4_91,7/13/2016,7,SA04
160713,4,SA,L,183,18.2,SA_4_183,7/13/2016,7,SA04
160713,4,SA,L,6,2.4,SA_4_6,7/13/2016,7,SA04
160713,4,SA,L,147,15.4,SA_4_147,7/13/2016,7,SA04
160713,4,SA,L,146,15.4,SA_4_146,7/13/2016,7,SA04
160713,4,SA,L,102,17.5,SA_4_102,7/13/2016,7,SA04
160713,4,SA,L,81,3.3,SA_4_81,7/13/2016,7,SA04
160713,4,SA,L,99,22,SA_4_99,7/13/2016,7,SA04
160713,4,SA,L,187,13.9,SA_4_187,7/13/2016,7,SA04
160713,4,SA,L,90,17.3,SA_4_90,7/13/2016,7,SA04
